decision_id,decision_date,year,year_num,period,post_2020,post_2022,document_category,category_label,meeting_type,decision_type,applicant,title,sanction_strength,monetary_amount,log_monetary_amount,has_monetary_amount,document_length,order_length,reason_length,topic_cluster,topic_label,topic_subtitle,sanction_types,case_type,sanction_개선권고,sanction_고발,sanction_공표명령,sanction_과징금,sanction_과태료,sanction_시정명령,sanction_주의,case_국외이전,case_동의_고지_위반,case_목적_외_이용,case_민감정보_고유식별정보,case_보유기간_파기_위반,case_아동_개인정보,case_안전조치_미흡,case_영상정보_처리,case_유출_침해,case_접근권한_내부통제,case_정보주체_권리보장,case_제3자_제공,case_처리위탁,factor_고유식별정보_포함_여부,factor_고의_또는_중과실,factor_공표_또는_시정명령_여부,factor_국외이전_고지_동의_여부,factor_금전_제재_여부,factor_내부통제_및_안전조치_수준,factor_동의_적법성,factor_민감정보_포함_여부,factor_반복성,factor_사후_시정_노력,factor_수집_이용_목적_명확성,factor_위반_기간,factor_정보주체_규모,factor_제3자_제공_또는_위탁_구조,factor_피해_발생_또는_위험_발생,issue_01,issue_02,issue_03,issue_04,issue_05,issue_06,issue_07,issue_08,issue_09,issue_10,issue_11,sector_통신,sector_플랫폼_광고,sector_공공,sector_의료_보건,sector_금융_보험,sector_식음료_프랜차이즈,sector_숙박_여행,sector_교육_아동,sector_모빌리티_교통,sector_게임_콘텐츠,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied
6783,2024-05-22,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「독립유공자예우에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,257,59,32,13.0,국가유공자 예우법령 개정 평가,유공자 예우 관련 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6785,2024-05-22,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「의료 해외진출 및 외국인환자 유치 지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,299,73,32,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6787,2024-05-22,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「참전유공자 예우 및 단체설립에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,281,67,32,10.0,유공자예우법령 개인정보 평가,참전·특수임무유공자 예우법 개정안 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6789,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,산업통상자원부장관,「국가첨단전략산업 경쟁력 강화 및 보호에 관한 특별조치법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,311,79,32,39.0,산업·통상 법령 개인정보 침해평가,산업집적·무역·첨단산업 관련 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,2022-03-10,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,외교부장관,「외교부 소관 비영리법인의 설립 및 감독에 관한 규칙」 일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,280,69,33,27.0,출입국·국적 법령 침해평가,출입국·국적·재외국민 관련 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6791,2024-05-22,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「영유아보육법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,230,50,32,35.0,장애인·영유아 법령 침해평가,사회적 약자 보호 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6793,2024-05-22,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「특수임무유공자 예우 및 단체설립에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,287,69,32,10.0,유공자예우법령 개인정보 평가,참전·특수임무유공자 예우법 개정안 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6795,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가인권위원회위원장,「국가인권위원회법」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,230,50,33,28.0,법령 개인정보 침해요인 평가,각종 법령 개정안의 개인정보 침해요인을 사전 평가한 안건,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6797,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,과학기술정보통신부장관,「방송법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,231,52,33,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6799,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,해양수산부장관,「해양수산부 소관 친환경농어업 육성 및 유기식품 등의 관리ㆍ지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,396,144,32,22.0,해양수산 법령 개인정보 평가,해양·수산 관련 법령 제·개정안 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6801,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,과학기술정보통신부장관,「방송법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,235,54,33,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6803,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「한국인 원자폭탄 피해자 지원을 위한 특별법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,1,,,0,307,94,32,12.0,국가보훈 법령 개인정보 평가,보훈·국립묘지 관련 법령 개정안 개인정보 침해요인 평가,개선권고,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
6805,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,외교부장관,「외교부장관의 소속청장에 대한 지휘 등에 관한 규칙」제정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,269,62,32,27.0,출입국·국적 법령 침해평가,출입국·국적·재외국민 관련 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6807,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,중소벤처기업부장관,「벤처기업육성에 관한 특별조치법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,266,63,32,38.0,중소기업·산업진흥 법령 개인정보 평가,중소기업·벤처·산업육성 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6809,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,질병관리청장,「감염병의 예방 및 관리에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,274,66,33,36.0,감염병·보건법령 침해평가,감염병·결핵·에이즈·검역 등 보건법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
681,2022-04-13,2022,2022.0,2022-2026,1,1,enforcement,법규 위반·제재,,심의ㆍ의결,㈜○○○○,개인정보보호 법규 위반행위에 대한 시정조치에 관한 건,4,5000000.0,15.424948670398354,1,3952,158,3669,-1.0,,,과태료;공표명령,유출·침해;동의·고지 위반;영상정보 처리;정보주체 권리보장,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0
6811,2024-06-26,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,질병관리청장,「보건의료기본법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,234,52,33,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6813,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,과학기술정보통신부장관,「정보통신공사업법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,242,55,32,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6815,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,법령서식 일괄 개정을 위한 「의료법 시행규칙」등 일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,297,88,32,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6817,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「기초연금법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,229,50,32,37.0,보건복지 법령 개인정보 침해평가,사회복지·연금·의료 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6819,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,과학기술정보통신부장관,「정보통신 공사업법 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,248,57,32,30.0,방송·통신 분야 시행령 평가,정보통신·방송·우편 관련 하위법령 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6821,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,중소벤처기업부장관,「소상공인 보호 및 지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,275,66,32,38.0,중소기업·산업진흥 법령 개인정보 평가,중소기업·벤처·산업육성 법령안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6823,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「보건의료기술진흥법 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,239,54,32,43.0,보건의료법령 침해요인평가,보건복지 분야 법령 개정안의 개인정보 침해요인 평가 결과,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6825,2024-05-29,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「제대군인지원에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,241,53,34,11.0,보훈법령 개인정보 침해요인 평가,제대군인·고엽제·전사자유해 관련 법령 개정안 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6827,2024-05-29,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「5ㆍ18민주유공자예우 및 단체설립에 관한 법률」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,277,65,34,13.0,국가유공자 예우법령 개정 평가,유공자 예우 관련 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6829,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,보건복지부장관,「발달장애인 권리보장 및 지원에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,280,67,32,35.0,장애인·영유아 법령 침해평가,사회적 약자 보호 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
683,2022-03-10,2022,2022.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈처장,「5ㆍ18민주유공자예우 및 단체설립에 관한 법률 시행규칙」일부개정안에 대한 개인정보 침해요인 평가 결과,0,,,0,284,70,33,13.0,국가유공자 예우법령 개정 평가,유공자 예우 관련 법령 개정안 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6831,2024-05-08,2024,2024.0,2022-2026,1,1,privacy_impact_review,침해요인 평가,제 2 소 위 원 회,심의ㆍ의결,국가보훈부장관,「장사 등에 관한 법률 시행령」일부개정안에 대한 개인정보 침해요인 평가에 관한 건,0,,,0,244,55,32,37.0,보건복지 법령 개인정보 침해평가,사회복지·연금·의료 관련 법령 개정안의 개인정보 침해요인 평가,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
