decision_id,decision_date,year,document_category,sanction_strength,monetary_amount,outcome_high_sanction,outcome_has_fine,outcome_has_publication,outcome_has_correction,outcome_has_recommendation,outcome_data_request_allowed,outcome_data_request_denied,issue_id,issue_label
1681,2021-09-08,2021,enforcement,4,4200000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1683,2021-09-08,2021,enforcement,4,4200000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1685,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
1687,2021-09-08,2021,enforcement,4,9600000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
1689,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
169,2014-12-22,2014,other,0,,0,0,0,0,0,0,1,2,대규모 유출과 과징금 비례성
1691,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1693,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1695,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1697,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1699,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1701,2021-09-08,2021,enforcement,4,4200000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1703,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
1705,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
1707,2021-09-08,2021,enforcement,4,4800000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
1709,,,enforcement,4,3600000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
1801,2022-09-28,2022,enforcement,4,3600000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1803,2022-09-28,2022,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
1805,2022-09-28,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1807,2022-09-28,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1809,2022-09-28,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1811,2022-09-28,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1813,2022-09-28,2022,enforcement,4,3600000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1815,2022-09-28,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1853,2022-10-19,2022,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
191,2015-04-27,2015,public_system_inspection,0,,0,0,0,0,0,0,0,2,대규모 유출과 과징금 비례성
195,2015-01-12,2015,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
1969,2022-12-19,2022,data_provision_request,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
1981,2022-11-16,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
1983,2022-11-16,2022,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
1985,2022-11-16,2022,enforcement,4,7800000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
1987,2022-11-16,2022,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
1999,2022-11-30,2022,enforcement,2,,0,0,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2001,2022-11-30,2022,enforcement,2,,0,0,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2003,2022-11-30,2022,enforcement,4,8000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
2005,2022-11-30,2022,enforcement,4,9000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2007,2022-11-30,2022,enforcement,4,6000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2009,2022-11-30,2022,enforcement,4,6000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2025,2022-11-30,2022,enforcement,4,12000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
2031,2022-11-30,2022,enforcement,2,,0,0,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2033,2022-11-30,2022,enforcement,2,,0,0,0,1,0,0,0,2,대규모 유출과 과징금 비례성
2035,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2039,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2043,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2051,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2059,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2061,2022-09-14,2022,enforcement,4,3600000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2065,2022-09-14,2022,enforcement,4,3000000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
2179,2023-01-11,2023,enforcement,4,10000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
2181,2023-01-11,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
2187,2023-02-08,2023,data_provision_request,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
2229,2023-02-08,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
2231,2023-02-08,2023,enforcement,4,9000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
2311,2022-08-10,2022,enforcement,4,14400000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
2313,2023-03-22,2023,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
2315,2023-03-08,2023,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
33,2018-10-01,2018,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
37,2018-07-09,2018,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
379,2014-04-28,2014,other,0,,0,0,0,0,0,0,0,2,대규모 유출과 과징금 비례성
39,2018-10-29,2018,privacy_impact_review,0,,0,0,0,0,0,0,0,2,대규모 유출과 과징금 비례성
427,2013-06-24,2013,other,0,,0,0,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4765,2023-05-10,2023,other,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4767,2023-10-11,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4777,2023-10-25,2023,enforcement,4,33713000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4783,2023-10-25,2023,enforcement,4,150987000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
4789,2023-10-25,2023,enforcement,4,12509000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
4805,2023-10-11,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4815,2023-10-25,2023,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
4823,2023-07-12,2023,other,0,,0,0,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4835,2023-10-11,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4913,2023-10-25,2023,privacy_impact_review,1,,0,0,0,0,1,1,0,2,대규모 유출과 과징금 비례성
4919,2023-10-25,2023,privacy_impact_review,1,,0,0,0,0,1,1,0,2,대규모 유출과 과징금 비례성
4929,2022-11-30,2022,enforcement,4,12000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
493,2021-05-12,2021,data_provision_request,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
4933,2023-05-10,2023,enforcement,4,9000000.0,1,1,1,1,1,0,1,2,대규모 유출과 과징금 비례성
4937,2022-11-30,2022,enforcement,4,6600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
4939,2023-05-10,2023,enforcement,4,9000000.0,1,1,1,1,1,0,1,2,대규모 유출과 과징금 비례성
4941,2023-05-10,2023,enforcement,4,4200000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
4943,2023-05-10,2023,enforcement,4,9000000.0,1,1,1,1,1,0,1,2,대규모 유출과 과징금 비례성
4945,2023-05-10,2023,enforcement,4,5400000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
4947,2022-11-30,2022,enforcement,4,7200000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
4951,2022-11-30,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4953,2022-11-30,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4955,2022-11-30,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
4969,2022-11-30,2022,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
497,2021-03-10,2021,other,0,,0,0,0,0,0,0,1,2,대규모 유출과 과징금 비례성
4971,2022-11-30,2022,enforcement,4,8400000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5037,2023-06-28,2023,enforcement,4,854106000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
5039,2023-07-12,2023,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5041,2023-07-26,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5043,2023-07-12,2023,enforcement,4,,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
5045,2023-07-26,2023,other,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5047,2023-07-12,2023,enforcement,4,6800452000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
5049,2023-07-26,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5051,2023-06-28,2023,enforcement,4,14000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5053,2023-07-26,2023,enforcement,4,3600000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5055,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5057,2023-06-28,2023,enforcement,4,12000000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
5059,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5061,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5063,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5065,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5067,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5071,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5073,2023-07-26,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5077,2023-06-14,2023,enforcement,4,10800000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5079,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5083,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5085,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5087,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5089,2023-06-14,2023,enforcement,4,10800000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5091,2023-06-14,2023,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5093,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5095,2023-06-28,2023,enforcement,4,7200000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5097,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5099,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5101,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5103,2023-06-28,2023,enforcement,4,1131786000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5105,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5107,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5109,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5111,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5113,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5115,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5117,2023-07-12,2023,enforcement,2,,0,0,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5119,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5121,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5125,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5127,2023-04-12,2023,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
5129,2023-07-26,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5135,2023-07-26,2023,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5139,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5143,2023-07-12,2023,enforcement,4,1000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5149,2023-08-03,2023,other,0,,0,0,0,0,0,1,1,2,대규모 유출과 과징금 비례성
515,2021-05-26,2021,other,2,,0,0,0,1,0,1,0,2,대규모 유출과 과징금 비례성
5155,2023-07-26,2023,enforcement,4,3600000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
517,2021-07-28,2021,data_provision_request,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
519,2021-06-09,2021,data_provision_request,0,,0,0,0,0,0,0,1,2,대규모 유출과 과징금 비례성
521,2021-04-14,2021,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
5211,2023-06-14,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5213,2023-06-14,2023,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5215,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5217,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5219,2023-06-14,2023,enforcement,4,2000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5221,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5223,2023-06-14,2023,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5225,2023-06-14,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5227,2023-06-14,2023,enforcement,4,6600000.0,1,1,1,1,1,0,0,2,대규모 유출과 과징금 비례성
5229,2023-06-14,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5233,2023-06-14,2023,enforcement,4,10800000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5273,2023-05-10,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5279,2023-05-10,2023,enforcement,4,500000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5285,2023-05-10,2023,enforcement,4,3600000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5287,2023-05-10,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5289,2023-05-10,2023,enforcement,4,100000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
529,2021-07-28,2021,data_provision_request,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
5291,2023-05-10,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5293,2023-05-10,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5319,2023-06-27,2023,enforcement,4,7800000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5343,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5347,2023-06-27,2023,enforcement,4,6000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5349,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5361,2023-06-14,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5365,2023-06-14,2023,enforcement,4,4200000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5377,2023-06-14,2023,enforcement,4,3600000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5399,2023-06-14,2023,enforcement,4,3600000.0,1,1,0,0,1,0,0,2,대규모 유출과 과징금 비례성
5423,2023-04-26,2023,enforcement,4,6600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5429,2023-04-26,2023,enforcement,4,48750000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
543,2021-09-29,2021,other,0,,0,0,0,0,0,1,1,2,대규모 유출과 과징금 비례성
547,2021-09-29,2021,data_provision_request,0,,0,0,0,0,1,1,1,2,대규모 유출과 과징금 비례성
5475,2023-02-22,2023,enforcement,2,,0,0,0,1,0,0,0,2,대규모 유출과 과징금 비례성
5477,2023-02-22,2023,enforcement,2,,0,0,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5491,2023-02-22,2023,enforcement,3,,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5503,2023-03-08,2023,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5507,2023-04-12,2023,enforcement,4,12000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5511,2023-04-12,2023,enforcement,4,12000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5513,2023-03-08,2023,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5515,2023-03-08,2023,enforcement,4,7200000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5517,2023-03-08,2023,enforcement,4,9600000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5519,2023-02-08,2023,enforcement,4,6600000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
559,2021-11-10,2021,other,0,,0,0,0,0,0,1,0,2,대규모 유출과 과징금 비례성
5593,2023-05-24,2023,enforcement,4,4200000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5595,2023-05-24,2023,enforcement,4,3600000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5597,2023-05-24,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5601,2023-05-24,2023,enforcement,2,,0,0,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5603,2023-05-24,2023,enforcement,4,7800000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5605,2023-05-24,2023,enforcement,4,7800000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5607,2023-05-24,2023,enforcement,4,7800000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5609,2023-05-24,2023,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
5611,2023-05-24,2023,enforcement,4,4200000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
5615,2023-05-24,2023,enforcement,4,6000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
57,2018-10-01,2018,enforcement,0,,0,0,0,0,0,1,1,2,대규모 유출과 과징금 비례성
5789,2024-01-24,2024,enforcement,4,8400000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
5791,2024-01-24,2024,enforcement,4,8400000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
5911,2023-10-25,2023,enforcement,4,906000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5927,2024-03-13,2024,other,0,,0,0,0,0,0,0,1,2,대규모 유출과 과징금 비례성
5963,2023-12-13,2023,enforcement,4,6600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5965,2023-12-13,2023,enforcement,4,7800000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
5975,2024-03-27,2024,privacy_impact_review,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
6027,2023-07-26,2023,enforcement,4,21600000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6029,2023-07-26,2023,enforcement,4,7200000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6033,2023-07-26,2023,enforcement,4,10800000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6035,2023-07-26,2023,enforcement,4,4200000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6037,2023-07-26,2023,other,1,,0,0,0,0,1,0,0,2,대규모 유출과 과징금 비례성
6039,2023-07-26,2023,enforcement,4,16800000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6043,2023-07-26,2023,enforcement,4,4200000.0,1,1,1,0,1,0,0,2,대규모 유출과 과징금 비례성
6091,2024-04-24,2024,other,0,,0,0,0,0,0,1,1,2,대규모 유출과 과징금 비례성
6101,2024-03-27,2024,enforcement,4,613000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
6203,2022-09-14,2022,enforcement,4,10200000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
6207,2022-09-14,2022,enforcement,4,10000000.0,1,1,0,1,0,0,0,2,대규모 유출과 과징금 비례성
6209,2022-09-14,2022,enforcement,4,11400000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
6211,2022-09-14,2022,enforcement,4,3600000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
6213,2022-09-14,2022,enforcement,4,7200000.0,1,1,1,1,0,0,0,2,대규모 유출과 과징금 비례성
6215,2022-11-16,2022,enforcement,4,3000000.0,1,1,0,0,0,0,0,2,대규모 유출과 과징금 비례성
6217,2022-11-16,2022,enforcement,4,9000000.0,1,1,1,0,0,0,0,2,대규모 유출과 과징금 비례성
